fused_id,source_id,source_dataset,source___id,source__Continent,source__Market Value,source__Profits,source__Rank,source__Sales,source__Sector,source__assets,source__city,source__country,source__founded,source__id,source__industry,source__keypeople_name,source__name,fused___id,fused__Continent,fused__Market Value,fused__Profits,fused__Rank,fused__Sales,fused__Sector,fused__assets,fused__city,fused__country,fused__founded,fused__id,fused__industry,fused__keypeople_name,fused__name
fullcontact_1514,fullcontact_1514,fullcontact,,,,,,,,,Boca Raton,United States,,fullcontact_1514,,,Office Depot,fullcontact_1514,,,,,,,,Boca Raton,United States,,fullcontact_1514,,,Office Depot
fullcontact_1516,fullcontact_1516,fullcontact,,,,,,,,,,China,,fullcontact_1516,,,Ping an,fullcontact_1516,,,,,,,,,China,,fullcontact_1516,,,Ping an
fullcontact_1518,fullcontact_1518,fullcontact,,,,,,,,,Vilnius,Lithuania,1991-01-01,fullcontact_1518,,,AB „Lietuvos Geležinkeliai“,fullcontact_1518,,,,,,,,Vilnius,Lithuania,1991-01-01,fullcontact_1518,,,AB „Lietuvos Geležinkeliai“
fullcontact_1519,fullcontact_1519,fullcontact,,,,,,,,,Providence,United States,,fullcontact_1519,,Paul Salem,Providence Equity Partners,fullcontact_1519,,,,,,,,Providence,United States,,fullcontact_1519,,Paul Salem,Providence Equity Partners
fullcontact_1520,fullcontact_1520,fullcontact,,,,,,,,,Middleton,United States,,fullcontact_1520,,,"Spectrum Brands, Inc",fullcontact_1520,,,,,,,,Middleton,United States,,fullcontact_1520,,,"Spectrum Brands, Inc"
fullcontact_1521,fullcontact_1521,fullcontact,,,,,,,,,San Francisco,United States,,fullcontact_1521,,,Del Monte Foods,fullcontact_1521,,,,,,,,San Francisco,United States,,fullcontact_1521,,,Del Monte Foods
fullcontact_1523,fullcontact_1523,fullcontact,,,,,,,,,Fremont,United States,,fullcontact_1523,,,Paramount Pictures,fullcontact_1523,,,,,,,,Fremont,United States,,fullcontact_1523,,,Paramount Pictures
fullcontact_1524,fullcontact_1524,fullcontact,,,,,,,,,Houston,United States,1908-01-01,fullcontact_1524,,,"Willbros Group, Inc.",fullcontact_1524,,,,,,,,Houston,United States,1908-01-01,fullcontact_1524,,,"Willbros Group, Inc."
fullcontact_1526,fullcontact_1526,fullcontact,,,,,,,,,Springfield,United States,1878-01-01,fullcontact_1526,,,Baystate Health,fullcontact_1526,,,,,,,,Springfield,United States,1878-01-01,fullcontact_1526,,,Baystate Health
fullcontact_1527,fullcontact_1527,fullcontact,,,,,,,,,,"Korea, North",,fullcontact_1527,,,Beijing Hyundai Motor Company,fullcontact_1527,,,,,,,,,"Korea, North",,fullcontact_1527,,,Beijing Hyundai Motor Company
fullcontact_1529,fullcontact_1529,fullcontact,,,,,,,,,Toronto,Canada,1987-01-01,fullcontact_1529,,,Wesdome Gold Mines,fullcontact_1529,,,,,,,,Toronto,Canada,1987-01-01,fullcontact_1529,,,Wesdome Gold Mines
fullcontact_1530,fullcontact_1530,fullcontact,,,,,,,,,,,,fullcontact_1530,,,Olympic Arms,fullcontact_1530,,,,,,,,,,,fullcontact_1530,,,Olympic Arms
fullcontact_1531,fullcontact_1531,fullcontact,,,,,,,,,,,1993-01-01,fullcontact_1531,,,Chicken Soup for the Soul,fullcontact_1531,,,,,,,,,,1993-01-01,fullcontact_1531,,,Chicken Soup for the Soul
fullcontact_1532,fullcontact_1532,fullcontact,,,,,,,,,,,,fullcontact_1532,,,Guitar Gods,fullcontact_1532,,,,,,,,,,,fullcontact_1532,,,Guitar Gods
fullcontact_1533,fullcontact_1533,fullcontact,,,,,,,,,Austin,United States,,fullcontact_1533,,,Versata Enterprises,fullcontact_1533,,,,,,,,Austin,United States,,fullcontact_1533,,,Versata Enterprises
fullcontact_1534,fullcontact_1534,fullcontact,,,,,,,,,Dalton,United States,,fullcontact_1534,,,Brauns Express,fullcontact_1534,,,,,,,,Dalton,United States,,fullcontact_1534,,,Brauns Express
fullcontact_1535,fullcontact_1535,fullcontact,,,,,,,,,,,1980-01-01,fullcontact_1535,,,無良,fullcontact_1535,,,,,,,,,,1980-01-01,fullcontact_1535,,,無良
fullcontact_1537,fullcontact_1537,fullcontact,,,,,,,,,,Israel,1918-01-01,fullcontact_1537,,,Mercantile Discount Bank Ltd.,fullcontact_1537,,,,,,,,,Israel,1918-01-01,fullcontact_1537,,,Mercantile Discount Bank Ltd.
fullcontact_1538,fullcontact_1538,fullcontact,,,,,,,,,New York,United States,,fullcontact_1538,,,Jantzen LLC,fullcontact_1538,,,,,,,,New York,United States,,fullcontact_1538,,,Jantzen LLC
fullcontact_1540,fullcontact_1540,fullcontact,,,,,,,,,London,United Kingdom,1798-01-01,fullcontact_1540,,,Boodles,fullcontact_1540,,,,,,,,London,United Kingdom,1798-01-01,fullcontact_1540,,,Boodles
fullcontact_1543,fullcontact_1543,fullcontact,,,,,,,,,Springfield,United States,1878-01-01,fullcontact_1543,,,Baystate Health,fullcontact_1543,,,,,,,,Springfield,United States,1878-01-01,fullcontact_1543,,,Baystate Health
fullcontact_1545,fullcontact_1545,fullcontact,,,,,,,,,New York,United States,,fullcontact_1545,,,Max Brenner,fullcontact_1545,,,,,,,,New York,United States,,fullcontact_1545,,,Max Brenner
fullcontact_1547,fullcontact_1547,fullcontact,,,,,,,,,London,Canada,,fullcontact_1547,,,EllisDon,fullcontact_1547,,,,,,,,London,Canada,,fullcontact_1547,,,EllisDon
fullcontact_1548,fullcontact_1548,fullcontact,,,,,,,,,,,,fullcontact_1548,,,WeirFoulds,fullcontact_1548,,,,,,,,,,,fullcontact_1548,,,WeirFoulds
fullcontact_1549,fullcontact_1549,fullcontact,,,,,,,,,Etobicoke,Canada,,fullcontact_1549,,,Canada Bread Foodservice,fullcontact_1549,,,,,,,,Etobicoke,Canada,,fullcontact_1549,,,Canada Bread Foodservice
fullcontact_1550,fullcontact_1550,fullcontact,,,,,,,,,Reno,United States,,fullcontact_1550,,,Hamilton Company,fullcontact_1550,,,,,,,,Reno,United States,,fullcontact_1550,,,Hamilton Company
fullcontact_1552,fullcontact_1552,fullcontact,,,,,,,,,Sterling Heights,United States,,fullcontact_1552,,,Glass Alchemy,fullcontact_1552,,,,,,,,Sterling Heights,United States,,fullcontact_1552,,,Glass Alchemy
fullcontact_1553,fullcontact_1553,fullcontact,,,,,,,,,,,1982-01-01,fullcontact_1553,,,Andrew Marc,fullcontact_1553,,,,,,,,,,1982-01-01,fullcontact_1553,,,Andrew Marc
fullcontact_1554,fullcontact_1554,fullcontact,,,,,,,,,,,,fullcontact_1554,,,FILM Ferrania,fullcontact_1554,,,,,,,,,,,fullcontact_1554,,,FILM Ferrania
fullcontact_1555,fullcontact_1555,fullcontact,,,,,,,,,,,1982-01-01,fullcontact_1555,,,Cimatron,fullcontact_1555,,,,,,,,,,1982-01-01,fullcontact_1555,,,Cimatron
fullcontact_1556,fullcontact_1556,fullcontact,,,,,,,,,San Francisco,United States,,fullcontact_1556,,"['Andy Ben-Dyke', 'Jonathan Teague']",RainStor,fullcontact_1556,,,,,,,,San Francisco,United States,,fullcontact_1556,,"['Andy Ben-Dyke', 'Jonathan Teague']",RainStor
fullcontact_1557,fullcontact_1557,fullcontact,,,,,,,,,,,,fullcontact_1557,,,PD Ports,fullcontact_1557,,,,,,,,,,,fullcontact_1557,,,PD Ports
fullcontact_1558,fullcontact_1558,fullcontact,,,,,,,,,,Netherlands,,fullcontact_1558,,,112dB,fullcontact_1558,,,,,,,,,Netherlands,,fullcontact_1558,,,112dB
fullcontact_1559,fullcontact_1559,fullcontact,,,,,,,,,San Mateo,United States,,fullcontact_1559,,,YourSports,fullcontact_1559,,,,,,,,San Mateo,United States,,fullcontact_1559,,,YourSports
fullcontact_1560,fullcontact_1560,fullcontact,,,,,,,,,Knoxville,United States,,fullcontact_1560,,,The Tombras Group,fullcontact_1560,,,,,,,,Knoxville,United States,,fullcontact_1560,,,The Tombras Group
fullcontact_1561,fullcontact_1561,fullcontact,,,,,,,,,Houston,United States,,fullcontact_1561,,,Zeus Mortgage,fullcontact_1561,,,,,,,,Houston,United States,,fullcontact_1561,,,Zeus Mortgage
fullcontact_1562,fullcontact_1562,fullcontact,,,,,,,,,Houston,United States,1967-01-01,fullcontact_1562,,,Golfsmith,fullcontact_1562,,,,,,,,Houston,United States,1967-01-01,fullcontact_1562,,,Golfsmith
fullcontact_1563,fullcontact_1563,fullcontact,,,,,,,,,,,2000-01-01,fullcontact_1563,,,Pet Butler,fullcontact_1563,,,,,,,,,,2000-01-01,fullcontact_1563,,,Pet Butler
fullcontact_1564,fullcontact_1564,fullcontact,,,,,,,,,Chicago,United States,,fullcontact_1564,,,Siskel/Jacobs Productions,fullcontact_1564,,,,,,,,Chicago,United States,,fullcontact_1564,,,Siskel/Jacobs Productions
fullcontact_1565,fullcontact_1565,fullcontact,,,,,,,,,,,,fullcontact_1565,,,MrsFreshleysSnacks,fullcontact_1565,,,,,,,,,,,fullcontact_1565,,,MrsFreshleysSnacks
fullcontact_1566,fullcontact_1566,fullcontact,,,,,,,,,,,,fullcontact_1566,,,Standard Ethics,fullcontact_1566,,,,,,,,,,,fullcontact_1566,,,Standard Ethics
fullcontact_1567,fullcontact_1567,fullcontact,,,,,,,,,Toronto,Canada,,fullcontact_1567,,,Aecon,fullcontact_1567,,,,,,,,Toronto,Canada,,fullcontact_1567,,,Aecon
fullcontact_1568,fullcontact_1568,fullcontact,,,,,,,,,,,,fullcontact_1568,,"['Christopher Rogers', 'Christopher T Rogers']",Nextel Communications,fullcontact_1568,,,,,,,,,,,fullcontact_1568,,"['Christopher Rogers', 'Christopher T Rogers']",Nextel Communications
fullcontact_1569,fullcontact_1569,fullcontact,,,,,,,,,,,,fullcontact_1569,,,Falkland Oil and Gas,fullcontact_1569,,,,,,,,,,,fullcontact_1569,,,Falkland Oil and Gas
fullcontact_1570,fullcontact_1570,fullcontact,,,,,,,,,Aliso Viejo,United States,1995-01-01,fullcontact_1570,,,Smith Micro Software,fullcontact_1570,,,,,,,,Aliso Viejo,United States,1995-01-01,fullcontact_1570,,,Smith Micro Software
fullcontact_1571,fullcontact_1571,fullcontact,,,,,,,,,Sidney,United States,1961-01-01,fullcontact_1571,,,Cabela's Inc,fullcontact_1571,,,,,,,,Sidney,United States,1961-01-01,fullcontact_1571,,,Cabela's Inc
fullcontact_1572,fullcontact_1572,fullcontact,,,,,,,,,Tehran,Iran,,fullcontact_1572,,,Naftiran Intertrade Company Limited,fullcontact_1572,,,,,,,,Tehran,Iran,,fullcontact_1572,,,Naftiran Intertrade Company Limited
fullcontact_1573,fullcontact_1573,fullcontact,,,,,,,,,Oak Brook,United States,,fullcontact_1573,,,Great Lakes Dredge & Dock Corporation,fullcontact_1573,,,,,,,,Oak Brook,United States,,fullcontact_1573,,,Great Lakes Dredge & Dock Corporation
fullcontact_1574,fullcontact_1574,fullcontact,,,,,,,,,Bridgeport,United States,,fullcontact_1574,,,People's United Bank,fullcontact_1574,,,,,,,,Bridgeport,United States,,fullcontact_1574,,,People's United Bank
fullcontact_1577,fullcontact_1577,fullcontact,,,,,,,,,Vancouver,Canada,,fullcontact_1577,,,STEMCELL Technologies,fullcontact_1577,,,,,,,,Vancouver,Canada,,fullcontact_1577,,,STEMCELL Technologies
fullcontact_1578,fullcontact_1578,fullcontact,,,,,,,,,,,,fullcontact_1578,,,Motech,fullcontact_1578,,,,,,,,,,,fullcontact_1578,,,Motech
fullcontact_1579,fullcontact_1579,fullcontact,,,,,,,,,Frankfurt,Germany,2001-01-01,fullcontact_1579,,,T-Systems,fullcontact_1579,,,,,,,,Frankfurt,Germany,2001-01-01,fullcontact_1579,,,T-Systems
fullcontact_1581,fullcontact_1581,fullcontact,,,,,,,,,,,,fullcontact_1581,,,Horween Leather Co.,fullcontact_1581,,,,,,,,,,,fullcontact_1581,,,Horween Leather Co.
fullcontact_1583,fullcontact_1583,fullcontact,,,,,,,,,,,,fullcontact_1583,,,Climax Studios,fullcontact_1583,,,,,,,,,,,fullcontact_1583,,,Climax Studios
fullcontact_1586,fullcontact_1586,fullcontact,,,,,,,,,,,,fullcontact_1586,,,Zandu,fullcontact_1586,,,,,,,,,,,fullcontact_1586,,,Zandu
fullcontact_1587,fullcontact_1587,fullcontact,,,,,,,,,,,,fullcontact_1587,,,FREYWILLE,fullcontact_1587,,,,,,,,,,,fullcontact_1587,,,FREYWILLE
fullcontact_1588,fullcontact_1588,fullcontact,,,,,,,,,Cochin,India,1967-01-01,fullcontact_1588,,,Binani Zinc Limited,fullcontact_1588,,,,,,,,Cochin,India,1967-01-01,fullcontact_1588,,,Binani Zinc Limited
fullcontact_1589,fullcontact_1589,fullcontact,,,,,,,,,,,,fullcontact_1589,,,Mitsubishi UFJ Financial Group,fullcontact_1589,,,,,,,,,,,fullcontact_1589,,,Mitsubishi UFJ Financial Group
fullcontact_1590,fullcontact_1590,fullcontact,,,,,,,,,,,,fullcontact_1590,,,Joulex,fullcontact_1590,,,,,,,,,,,fullcontact_1590,,,Joulex
fullcontact_1594,fullcontact_1594,fullcontact,,,,,,,,,,,,fullcontact_1594,,,Two Tribes Games,fullcontact_1594,,,,,,,,,,,fullcontact_1594,,,Two Tribes Games
fullcontact_1595,fullcontact_1595,fullcontact,,,,,,,,,Newmarket,Canada,,fullcontact_1595,,,Bare Oaks Family Naturist Park,fullcontact_1595,,,,,,,,Newmarket,Canada,,fullcontact_1595,,,Bare Oaks Family Naturist Park
fullcontact_1596,fullcontact_1596,fullcontact,,,,,,,,,London,United Kingdom,1999-01-01,fullcontact_1596,,,Aspect Enterprise Solutions,fullcontact_1596,,,,,,,,London,United Kingdom,1999-01-01,fullcontact_1596,,,Aspect Enterprise Solutions
fullcontact_1597,fullcontact_1597,fullcontact,,,,,,,,,Podłeze,Poland,1994-01-01,fullcontact_1597,,,Oknoplast Sp. Z O.o.,fullcontact_1597,,,,,,,,Podłeze,Poland,1994-01-01,fullcontact_1597,,,Oknoplast Sp. Z O.o.
fullcontact_1599,fullcontact_1599,fullcontact,,,,,,,,,Bloomington,United States,1953-01-01,fullcontact_1599,,,"GROWMARK, Inc.",fullcontact_1599,,,,,,,,Bloomington,United States,1953-01-01,fullcontact_1599,,,"GROWMARK, Inc."
fullcontact_1602,fullcontact_1602,fullcontact,,,,,,,,,,,1933-01-01,fullcontact_1602,,,Dellorto Motorsport,fullcontact_1602,,,,,,,,,,1933-01-01,fullcontact_1602,,,Dellorto Motorsport
fullcontact_1603,fullcontact_1603,fullcontact,,,,,,,,,Montreal,Canada,,fullcontact_1603,,,Genetec,fullcontact_1603,,,,,,,,Montreal,Canada,,fullcontact_1603,,,Genetec
fullcontact_1605,fullcontact_1605,fullcontact,,,,,,,,,,,,fullcontact_1605,,,iCreate Software,fullcontact_1605,,,,,,,,,,,fullcontact_1605,,,iCreate Software
fullcontact_1607,fullcontact_1607,fullcontact,,,,,,,,,Dallas,United States,,fullcontact_1607,,,Bynari,fullcontact_1607,,,,,,,,Dallas,United States,,fullcontact_1607,,,Bynari
fullcontact_1611,fullcontact_1611,fullcontact,,,,,,,,,Belo Horizonte,Brazil,1952-01-01,fullcontact_1611,,,Comp En De Mn Cemig ADS,fullcontact_1611,,,,,,,,Belo Horizonte,Brazil,1952-01-01,fullcontact_1611,,,Comp En De Mn Cemig ADS
fullcontact_1613,fullcontact_1613,fullcontact,,,,,,,,,,,,fullcontact_1613,,,Rulenta,fullcontact_1613,,,,,,,,,,,fullcontact_1613,,,Rulenta
fullcontact_1614,fullcontact_1614,fullcontact,,,,,,,,,Oklahoma City,United States,,fullcontact_1614,,,Jerry's Foods - Eden Prairie,fullcontact_1614,,,,,,,,Oklahoma City,United States,,fullcontact_1614,,,Jerry's Foods - Eden Prairie
fullcontact_1615,fullcontact_1615,fullcontact,,,,,,,,,Madrid,Spain,1955-01-01,fullcontact_1615,,,World Duty Free Group - WDFG,fullcontact_1615,,,,,,,,Madrid,Spain,1955-01-01,fullcontact_1615,,,World Duty Free Group - WDFG
fullcontact_1616,fullcontact_1616,fullcontact,,,,,,,,,Tallinn,Estonia,,fullcontact_1616,,,Telia Eesti,fullcontact_1616,,,,,,,,Tallinn,Estonia,,fullcontact_1616,,,Telia Eesti
fullcontact_1617,fullcontact_1617,fullcontact,,,,,,,,,New York,United States,2010-01-01,fullcontact_1617,,Are Traasdahl,"Tapad, Inc.",fullcontact_1617,,,,,,,,New York,United States,2010-01-01,fullcontact_1617,,Are Traasdahl,"Tapad, Inc."
fullcontact_1618,fullcontact_1618,fullcontact,,,,,,,,,New York,United States,1952-01-01,fullcontact_1618,,Daniel J. Edelman,Edelman,fullcontact_1618,,,,,,,,New York,United States,1952-01-01,fullcontact_1618,,Daniel J. Edelman,Edelman
fullcontact_1620,fullcontact_1620,fullcontact,,,,,,,,,Brasília,Brazil,1964-01-01,fullcontact_1620,,,Serpro,fullcontact_1620,,,,,,,,Brasília,Brazil,1964-01-01,fullcontact_1620,,,Serpro
fullcontact_1621,fullcontact_1621,fullcontact,,,,,,,,,Tirana,Albania,1993-01-01,fullcontact_1621,,,Balfin Group,fullcontact_1621,,,,,,,,Tirana,Albania,1993-01-01,fullcontact_1621,,,Balfin Group
fullcontact_1622,fullcontact_1622,fullcontact,,,,,,,,,Toronto,Canada,2008-01-01,fullcontact_1622,,Graham Smith,DrinkBox Studios,fullcontact_1622,,,,,,,,Toronto,Canada,2008-01-01,fullcontact_1622,,Graham Smith,DrinkBox Studios
fullcontact_1624,fullcontact_1624,fullcontact,,,,,,,,,San Francisco,United States,2012-01-01,fullcontact_1624,,,Tilt,fullcontact_1624,,,,,,,,San Francisco,United States,2012-01-01,fullcontact_1624,,,Tilt
fullcontact_1626,fullcontact_1626,fullcontact,,,,,,,,,Anaheim,United States,1962-01-01,fullcontact_1626,,,Contiki Holidays,fullcontact_1626,,,,,,,,Anaheim,United States,1962-01-01,fullcontact_1626,,,Contiki Holidays
fullcontact_1628,fullcontact_1628,fullcontact,,,,,,,,,Little Neck,,1950-01-01,fullcontact_1628,,,Armitron Watches,fullcontact_1628,,,,,,,,Little Neck,,1950-01-01,fullcontact_1628,,,Armitron Watches
fullcontact_1630,fullcontact_1630,fullcontact,,,,,,,,,,,,fullcontact_1630,,Danny Hillis,Metaweb Technologies,fullcontact_1630,,,,,,,,,,,fullcontact_1630,,Danny Hillis,Metaweb Technologies
fullcontact_1631,fullcontact_1631,fullcontact,,,,,,,,,Milwaukee,United States,,fullcontact_1631,,,Newflyer Industries,fullcontact_1631,,,,,,,,Milwaukee,United States,,fullcontact_1631,,,Newflyer Industries
fullcontact_1632,fullcontact_1632,fullcontact,,,,,,,,,Gatineau,Canada,2007-01-01,fullcontact_1632,,,Norconex,fullcontact_1632,,,,,,,,Gatineau,Canada,2007-01-01,fullcontact_1632,,,Norconex
fullcontact_1633,fullcontact_1633,fullcontact,,,,,,,,,Thiruvananthapuram,India,,fullcontact_1633,,,Kerala State Road Transport Corporation (KSRTC),fullcontact_1633,,,,,,,,Thiruvananthapuram,India,,fullcontact_1633,,,Kerala State Road Transport Corporation (KSRTC)
fullcontact_1634,fullcontact_1634,fullcontact,,,,,,,,,Troy,United States,1995-01-01,fullcontact_1634,,,Plex Systems,fullcontact_1634,,,,,,,,Troy,United States,1995-01-01,fullcontact_1634,,,Plex Systems
fullcontact_1635,fullcontact_1635,fullcontact,,,,,,,,,,,,fullcontact_1635,,,H+K Strategies,fullcontact_1635,,,,,,,,,,,fullcontact_1635,,,H+K Strategies
fullcontact_1636,fullcontact_1636,fullcontact,,,,,,,,,Kingston upon Hull,United Kingdom,2008-01-01,fullcontact_1636,,,GreenPalm,fullcontact_1636,,,,,,,,Kingston upon Hull,United Kingdom,2008-01-01,fullcontact_1636,,,GreenPalm
fullcontact_1638,fullcontact_1638,fullcontact,,,,,,,,,Kalispell,United States,,fullcontact_1638,,,Kalispell Regional Healthcare,fullcontact_1638,,,,,,,,Kalispell,United States,,fullcontact_1638,,,Kalispell Regional Healthcare
fullcontact_1639,fullcontact_1639,fullcontact,,,,,,,,,,France,,fullcontact_1639,,,Corsica Ferries,fullcontact_1639,,,,,,,,,France,,fullcontact_1639,,,Corsica Ferries
fullcontact_1640,fullcontact_1640,fullcontact,,,,,,,,,Madison,United States,,fullcontact_1640,,,Corum Usa,fullcontact_1640,,,,,,,,Madison,United States,,fullcontact_1640,,,Corum Usa
fullcontact_1641,fullcontact_1641,fullcontact,,,,,,,,,Neenah,United States,,fullcontact_1641,,,Bemis Company,fullcontact_1641,,,,,,,,Neenah,United States,,fullcontact_1641,,,Bemis Company
fullcontact_1642,fullcontact_1642,fullcontact,,,,,,,,,New York,United States,,fullcontact_1642,,,News Corporation,fullcontact_1642,,,,,,,,New York,United States,,fullcontact_1642,,,News Corporation
fullcontact_1643,fullcontact_1643,fullcontact,,,,,,,,,Glendale,United States,,fullcontact_1643,,,Disney Interactive,fullcontact_1643,,,,,,,,Glendale,United States,,fullcontact_1643,,,Disney Interactive
fullcontact_1644,fullcontact_1644,fullcontact,,,,,,,,,Kansas City,United States,,fullcontact_1644,,,Chicos Fas,fullcontact_1644,,,,,,,,Kansas City,United States,,fullcontact_1644,,,Chicos Fas
fullcontact_1645,fullcontact_1645,fullcontact,,,,,,,,,Racine,United States,1886-01-01,fullcontact_1645,,,"SC Johnson, A Family Company",fullcontact_1645,,,,,,,,Racine,United States,1886-01-01,fullcontact_1645,,,"SC Johnson, A Family Company"
fullcontact_1646,fullcontact_1646,fullcontact,,,,,,,,,Farnborough,United Kingdom,,fullcontact_1646,,,Qinetiq Inc,fullcontact_1646,,,,,,,,Farnborough,United Kingdom,,fullcontact_1646,,,Qinetiq Inc
fullcontact_1647,fullcontact_1647,fullcontact,,,,,,,,,Mumbai,India,1996-01-01,fullcontact_1647,,,WNS Global Services,fullcontact_1647,,,,,,,,Mumbai,India,1996-01-01,fullcontact_1647,,,WNS Global Services
fullcontact_1648,fullcontact_1648,fullcontact,,,,,,,,,La Crosse,United States,1891-01-01,fullcontact_1648,,,Gundersen Health System,fullcontact_1648,,,,,,,,La Crosse,United States,1891-01-01,fullcontact_1648,,,Gundersen Health System
fullcontact_1649,fullcontact_1649,fullcontact,,,,,,,,,Santa Clara,United States,1991-01-01,fullcontact_1649,,,Roos Instruments,fullcontact_1649,,,,,,,,Santa Clara,United States,1991-01-01,fullcontact_1649,,,Roos Instruments
fullcontact_1651,fullcontact_1651,fullcontact,,,,,,,,,,,1986-01-01,fullcontact_1651,,,Ex Libris Group,fullcontact_1651,,,,,,,,,,1986-01-01,fullcontact_1651,,,Ex Libris Group
fullcontact_1652,fullcontact_1652,fullcontact,,,,,,,,,Miami,United States,2001-01-01,fullcontact_1652,,,The Community,fullcontact_1652,,,,,,,,Miami,United States,2001-01-01,fullcontact_1652,,,The Community
fullcontact_1655,fullcontact_1655,fullcontact,,,,,,,,,,,,fullcontact_1655,,,Animusic,fullcontact_1655,,,,,,,,,,,fullcontact_1655,,,Animusic
fullcontact_1656,fullcontact_1656,fullcontact,,,,,,,,,,,,fullcontact_1656,,Karan Bilimoria,Cobra Beer,fullcontact_1656,,,,,,,,,,,fullcontact_1656,,Karan Bilimoria,Cobra Beer
fullcontact_1657,fullcontact_1657,fullcontact,,,,,,,,,,,,fullcontact_1657,,,Dawes Cycles,fullcontact_1657,,,,,,,,,,,fullcontact_1657,,,Dawes Cycles
fullcontact_1659,fullcontact_1659,fullcontact,,,,,,,,,,,2008-01-01,fullcontact_1659,,,Rooibee Red Tea,fullcontact_1659,,,,,,,,,,2008-01-01,fullcontact_1659,,,Rooibee Red Tea
fullcontact_1660,fullcontact_1660,fullcontact,,,,,,,,,,,,fullcontact_1660,,,IMPACT WRESTLING,fullcontact_1660,,,,,,,,,,,fullcontact_1660,,,IMPACT WRESTLING
fullcontact_1661,fullcontact_1661,fullcontact,,,,,,,,,Southfield,United States,,fullcontact_1661,,,Vero Software,fullcontact_1661,,,,,,,,Southfield,United States,,fullcontact_1661,,,Vero Software
fullcontact_1662,fullcontact_1662,fullcontact,,,,,,,,,,,,fullcontact_1662,,,Marshall Aerospace and Defence Group,fullcontact_1662,,,,,,,,,,,fullcontact_1662,,,Marshall Aerospace and Defence Group
fullcontact_1665,fullcontact_1665,fullcontact,,,,,,,,,,,,fullcontact_1665,,,Smash Pictures,fullcontact_1665,,,,,,,,,,,fullcontact_1665,,,Smash Pictures
fullcontact_1667,fullcontact_1667,fullcontact,,,,,,,,,,,,fullcontact_1667,,,Gunvor Group,fullcontact_1667,,,,,,,,,,,fullcontact_1667,,,Gunvor Group
fullcontact_1668,fullcontact_1668,fullcontact,,,,,,,,,Santa Ana,United States,1943-01-01,fullcontact_1668,,,Yokohama Tire Corporation,fullcontact_1668,,,,,,,,Santa Ana,United States,1943-01-01,fullcontact_1668,,,Yokohama Tire Corporation
fullcontact_1669,fullcontact_1669,fullcontact,,,,,,,,,Chicago,United States,1997-01-01,fullcontact_1669,,,TmaxSoft,fullcontact_1669,,,,,,,,Chicago,United States,1997-01-01,fullcontact_1669,,,TmaxSoft
fullcontact_1670,fullcontact_1670,fullcontact,,,,,,,,,,,1940-01-01,fullcontact_1670,,,Calvo España,fullcontact_1670,,,,,,,,,,1940-01-01,fullcontact_1670,,,Calvo España
fullcontact_1671,fullcontact_1671,fullcontact,,,,,,,,,,,1988-01-01,fullcontact_1671,,,Transcend,fullcontact_1671,,,,,,,,,,1988-01-01,fullcontact_1671,,,Transcend
fullcontact_1673,fullcontact_1673,fullcontact,,,,,,,,,Dalton,United States,,fullcontact_1673,,,Turner Constrution Co,fullcontact_1673,,,,,,,,Dalton,United States,,fullcontact_1673,,,Turner Constrution Co
fullcontact_1674,fullcontact_1674,fullcontact,,,,,,,,,,,,fullcontact_1674,,,"SunEdison, Inc.",fullcontact_1674,,,,,,,,,,,fullcontact_1674,,,"SunEdison, Inc."
fullcontact_1675,fullcontact_1675,fullcontact,,,,,,,,,Dallas,United States,1982-01-01,fullcontact_1675,,,Dave & Buster's,fullcontact_1675,,,,,,,,Dallas,United States,1982-01-01,fullcontact_1675,,,Dave & Buster's
fullcontact_1677,fullcontact_1677,fullcontact,,,,,,,,,,,1980-01-01,fullcontact_1677,,,Serpent,fullcontact_1677,,,,,,,,,,1980-01-01,fullcontact_1677,,,Serpent
fullcontact_1678,fullcontact_1678,fullcontact,,,,,,,,,Toronto,Canada,,fullcontact_1678,,don green,Roots,fullcontact_1678,,,,,,,,Toronto,Canada,,fullcontact_1678,,don green,Roots
fullcontact_1679,fullcontact_1679,fullcontact,,,,,,,,,London,United Kingdom,,fullcontact_1679,,"['Errol Damelin', 'Jonty Hurwitz']",Wonga,fullcontact_1679,,,,,,,,London,United Kingdom,,fullcontact_1679,,"['Errol Damelin', 'Jonty Hurwitz']",Wonga
fullcontact_1681,fullcontact_1681,fullcontact,,,,,,,,,Toronto,Canada,,fullcontact_1681,,,Lundin Mining Corporation,fullcontact_1681,,,,,,,,Toronto,Canada,,fullcontact_1681,,,Lundin Mining Corporation
fullcontact_1682,fullcontact_1682,fullcontact,,,,,,,,,,,,fullcontact_1682,,,"Hoshino Gakki Co., Ltd.",fullcontact_1682,,,,,,,,,,,fullcontact_1682,,,"Hoshino Gakki Co., Ltd."
fullcontact_1684,fullcontact_1684,fullcontact,,,,,,,,,Milano,Italy,1849-01-01,fullcontact_1684,,,CASTAGNA MILANO,fullcontact_1684,,,,,,,,Milano,Italy,1849-01-01,fullcontact_1684,,,CASTAGNA MILANO
fullcontact_1686,fullcontact_1686,fullcontact,,,,,,,,,Santa Clara,United States,2004-01-01,fullcontact_1686,,,Silver Peak Software-Defined WAN Solutions,fullcontact_1686,,,,,,,,Santa Clara,United States,2004-01-01,fullcontact_1686,,,Silver Peak Software-Defined WAN Solutions
