id,title,author,rating,numratings,language,genres,publisher,page_count,price,publish_year,isbn_clean
metabooks_460899,The Woman Who Loved Reindeer,Meredith Ann Pierce,4.5,31,English,"Children's Books, Science Fiction, Fantasy",Tor Books,256.0,,1989.0,0812503058
metabooks_296634,The Nanny,Melissa Nathan,4.3,226,English,"Literature, Fiction, Short Stories, Anthologies",William Morrow Paperbacks,352.0,6.88,,0060560118
metabooks_191501,Kiss Of The Falcon,Stephanie Howard,1.0,1,English,Romance,Harlequin,192.0,6.06,1990.0,0373113072
metabooks_262932,Fables: 1001 Nights of Snowfall,Bill Willingham,4.9,103,English,"Comics, Graphic Novels",Vertigo,144.0,24.99,,1401203671
metabooks_303693,The Hurricane Mystery (The Boxcar Children Mysteries),Gertrude Chandler Warner,4.6,67,English,"Children's Books, Science, Nature, How It Works",Random House Books For Young Readers,128.0,6.99,,0807534374
metabooks_254519,Under the Banyan Tree and Other Stories,R. K. Narayan,4.6,202,English,"Literature, Fiction",Viking Pr,208.0,13.14,,0140185445
metabooks_406639,Patterns of Love,Christine Holden,2.3,2,English,"Romance, Historical",Jove,320.0,7.19,1999.0,0515124818
metabooks_80245,Shifting into Overdrive: Dawson's Creek #3,C. J. Anders,4.8,3,English,"Teen, Young Adult, Literature, Fiction",Simon Spotlight Entertainment,192.0,7.34,1998.0,0671024760
metabooks_230397,"Blushing Bride (Historical, 521)",Judith Stacy,4.2,10,English,"Romance, Historical",Harlequin,304.0,1.99,,0373291213
metabooks_358745,Murder in Hell's Kitchen (Manhattan),Lee Harris,4.4,129,English,"Mystery, Thriller, Suspense, Thrillers",Fawcett,320.0,5.49,2003.0,0449007340
metabooks_111698,Dreamer's Pool (Blackthorn & Grim),Juliet Marillier,4.5,2433,English,"Science Fiction, Fantasy",Ace,448.0,19.0,,0451466993
metabooks_190593,Red Team: Strigoi,John O'Brien,4.5,321,English,"Literature, Fiction, Action, Adventure",Createspace Independent Publishing Platform,266.0,,2017.0,1976482429
metabooks_507357,The Algebraist,Iain M. Banks,4.4,1246,English,"Science Fiction, Fantasy",Night Shade,434.0,19.18,,1597800449
metabooks_375672,Star Gate,Andre Norton,4.5,18,English,"Science Fiction, Fantasy",Del Rey,192.0,6.76,1983.0,0345311930
metabooks_192062,"Classics of Strategy and Counsel, Volume 2: The Collected Translations of Thomas Cleary",Thomas Cleary,3.5,8,English,"Politics, Social Sciences, Philosophy",Shambhala,400.0,34.07,,1570627282
metabooks_69612,Acceptable Risk (A Medical Thriller),Robin Cook,4.3,533,English,"Mystery, Thriller, Suspense, Mystery",G.P. Putnam'S Sons,400.0,8.99,,0425151867
metabooks_196670,Freedom Song: Three Novels,Amit Chaudhuri,4.1,34,English,"Literature, Fiction, Literary",Knopf,,2.28,,0375404279
metabooks_58329,Legacy,James A. Michener,4.5,42,English,"Literature, Fiction, Contemporary",Mandarin,176.0,31.35,1996.0,0749319747
metabooks_473826,"Foundations of Space-Time Theories: Relativistic Physics and Philosophy of Science (Princeton Legacy Library, 113)",Michael Friedman,4.3,10,English,"New, Used, Rental Textbooks, Humanities",Princeton University Press,408.0,13.08,,0691072396
metabooks_416361,The Wandering Unicorn,Manuel Mujica Láinez,4.6,15,English,"Science Fiction, Fantasy",Berkley,320.0,36.8,,0425083861
metabooks_453348,Blue Skies (Mira),Robyn Carr,4.4,4055,English,"Literature, Fiction, Genre Fiction",Mira,384.0,,,0778320421
metabooks_417997,The Red Scream,Mary Willis Walker,4.1,60,English,"Literature, Fiction, Action, Adventure",Doubleday,324.0,22.69,,038546858X
metabooks_347920,Wireman,Billie Sue Mosiman,3.8,42,English,"Mystery, Thriller, Suspense, Mystery",Leisure Books,272.0,6.97,1997.0,0843943386
metabooks_286375,"Cirque Du Freak #9: Killers of the Dawn: Book 9 in the Saga of Darren Shan (Cirque Du Freak, the Saga of Darren Shan)",Darren Shan,4.7,581,English,"Teen, Young Adult, Literature, Fiction","Little, Brown Books For Young Readers",224.0,10.94,2006.0,0316016667
metabooks_46551,Slain in the Spirit,Melanie Tem,2.5,5,English,"Literature, Fiction, Genre Fiction",Leisure Books,,5.99,2002.0,0843949899
metabooks_288891,Local Flavors: Cooking and Eating from America's Farmers' Markets,Deborah Madison,4.5,103,English,"Cookbooks, Food, Wine, Regional, International",Broadway,432.0,26.45,,0767903498
metabooks_309332,The Corsican Woman,Madge Swindells,4.4,408,English,,Grand Central Pub,192.0,12.65,,0446356034
metabooks_251675,Plan of Attack: A Novel (Patrick McLanahan),Dale Brown,4.5,773,English,"Literature, Fiction, Action, Adventure",William Morrow,368.0,13.17,,0060094117
metabooks_528787,Alinor (The Roselynde Chronicles: Book Two),Roberta Gellis,4.7,140,English,"Romance, Contemporary",Leisure Books,,18.42,,084393607X
metabooks_268949,The Pursuit (Sherring Cross),Johanna Lindsey,4.4,1086,English,"Literature, Fiction, History, Criticism",Avon,320.0,10.37,,0380978555
metabooks_305886,Annapolis,William Martin,4.5,106,English,"Literature, Fiction, Genre Fiction",Warner Books,685.0,19.99,,0446515116
metabooks_448408,Using Observation in Early Childhood Education,Marian Marion,4.2,19,English,"Education, Teaching, Schools",Pearson,320.0,17.18,,013888496X
metabooks_174935,The Inner Lives of Markets: How People Shape Them-And They Shape Us,Tim Sullivan,4.2,62,English,"Business, Money, Economics",Publicaffairs,224.0,16.43,,1610394925
metabooks_266271,Harold and the Purple Crayon: Harold Finds a Friend (Festival Readers),Liza Baker,4.9,5,English,"Children's Books, Literature, Fiction",Harperfestival,32.0,5.98,,0060001763
metabooks_406716,Jesus: The People's Choice,Greg Asimakoupoulos,5.0,1,English,"Christian Books, Bibles",Mainstay Church Resources,192.0,3.49,1999.0,157849172X
metabooks_451360,Maurice and Therese,Saint Thérèse de Lisieux,4.8,118,English,"Christian Books, Bibles, Catholicism",Doubleday,284.0,18.82,,0385492618
metabooks_194470,The Tin Can Tree: A Novel,Anne Tyler,3.9,439,English,"Literature, Fiction, Dramas, Plays",Vintage,256.0,16.0,,0449911896
metabooks_219106,Busy Monday morning,Janina Domanska,5.0,1,English,,Greenwillow Books,32.0,32.16,,0688038336
metabooks_360283,"Barbecuing, Grilling and Smoking (California Culinary Academy Series)",Ron Clark,5.0,6,English,"Cookbooks, Food, Wine, Outdoor Cooking",Chevron Chemical Co.,127.0,4.75,1988.0,0897211456
metabooks_221257,Spider-Man: The Sinister Six Combo,Adam-Troy Castro,4.6,17,English,"Comics, Graphic Novels, Publishers",Unkno,880.0,15.64,2004.0,074348715X
metabooks_185281,"Open Standards and the Digital Age: History, Ideology, And Networks (Cambridge Studies in the Emergence of Global Enterprise)",Andrew L. Russell,4.4,6,English,"New, Used, Rental Textbooks, Humanities",Cambridge University Press,326.0,21.5,2014.0,1107612047
metabooks_435007,Shiveree: An Eclaire Mystery,Sophie Dunbar,4.0,3,English,"Mystery, Thriller, Suspense, Mystery",Intrigue Press,408.0,,2000.0,1890768243
metabooks_106571,The Russian Debutante's Handbook,Gary Shteyngart,4.0,265,English,"Literature, Fiction, Genre Fiction",Riverhead Books,476.0,,,1573229881
metabooks_228529,Money is Love: Reconnecting to the Sacred Origins of Money,Barbara Wilder,4.5,112,English,"Health, Fitness, Dieting, Alternative Medicine",Wild Ox Pr,96.0,28.32,,0967334608
metabooks_337376,The Rainmaker,John Grisham,4.5,12513,English,"Mystery, Thriller, Suspense, Thrillers","New York, Ny, U.S.A.: Dell Publishing, 2003",,0.49,,044022165X
metabooks_116105,Diary of a Groupie: A Novel,Omar Tyree,4.4,100,English,"Literature, Fiction, United States",Simon & Schuster,256.0,8.81,2003.0,0743228677
metabooks_98214,"Siege of Darkness (Forgotten Realms: Legacy of the Drow, Book 3)",Fred Fields,4.7,2966,English,"Science Fiction, Fantasy",Wizards Of The Coast,352.0,7.0,1995.0,0786901640
metabooks_274132,"The Mammoth Hunters: Earth's Children, Book Three",Jean M. Auel,4.6,5881,English,"Politics, Social Sciences, Government",Bantam,688.0,18.55,,0553381644
metabooks_134080,The Feast of the Goat: A Novel,Mario Vargas Llosa,4.4,1319,English,"Literature, Fiction, Genre Fiction",Picador,416.0,17.59,,0312420277
metabooks_22855,Sleaze Creatures,D. Earl Worth,4.1,5,English,"Humor, Entertainment",Fantasma Books,253.0,27.0,,0963498266
metabooks_397509,Endangered Species,Nevada Barr,4.4,1391,English,"Mystery, Thriller, Suspense, Mystery",Avon,400.0,6.57,1998.0,0380725835
metabooks_146343,"Talon of the Silver Hawk (Conclave of Shadows, Book 1)",Raymond E. Feist,4.6,1025,English,"Science Fiction, Fantasy",Harper Voyager,400.0,13.17,,0380977087
metabooks_280651,"Faint Echoes, Distant Stars: The Science and Politics of Finding Life Beyond Earth",Ben Bova,3.5,5,English,"Science, Math, Astronomy, Space Science",William Morrow,352.0,9.25,,038097519X
metabooks_442659,Iron John: A Book About Men,Robert Bly,4.5,587,English,"Politics, Social Sciences",Vintage,288.0,11.94,,0679731199
metabooks_48702,The Gates to Witch World (Witch World Chronicles),Andre Norton,4.1,19,English,"Science Fiction, Fantasy",Tor Books,464.0,19.99,,0765300508
metabooks_301132,Explorers: SF Adventures to Far Horizons,Gardner R. Dozois,4.1,13,English,"Science Fiction, Fantasy",St. Martin'S Griffin,464.0,5.88,,0312254628
metabooks_256405,Endgame: Solving the Iraq Crisis,Scott Ritter,4.1,14,English,"History, Military",Simon & Schuster,256.0,16.99,2002.0,0743247728
metabooks_412185,Birds Of Prey Of The World,Mary Louise Grossman,4.9,10,English,"Literature, Fiction, Dramas, Plays",Random House Value Publishing,496.0,36.93,1988.0,0517067889
metabooks_171234,Age Power,Ken Dychtwald,4.0,35,English,"Health, Fitness, Dieting, Aging",Tarcher,266.0,14.98,,0874779545
metabooks_122849,Captain James Cook: A Biography,Richard Alexander Hough,4.4,361,English,"Biographies, Memoirs, Historical",W. W. Norton & Company,436.0,21.99,,0393315193
metabooks_132032,"Shoot/Don't Shoot (Joanna Brady Mysteries, Book 3)",J. A. Jance,4.5,2704,English,"Mystery, Thriller, Suspense, Mystery",Avon,384.0,12.23,,0380765489
metabooks_94379,In the Land of Winter,Richard Grant,4.0,17,English,"Literature, Fiction, United States",Harpercollins,340.0,5.7,,0380974657
metabooks_394223,Monkey Wrench Gang,Edward Abbey,4.5,2285,English,"Literature, Fiction, Classics",Avon,387.0,55.0,1976.0,038000741X
metabooks_185005,Kansas City's Bravest (The Taylor Clan),Julie Miller,4.6,97,English,"Literature, Fiction, Erotica",Harlequin,256.0,5.15,2003.0,0373227191
metabooks_8074,What Pandas Do When No One's Looking (and other nonsense): insights from the animal world!,K. J. Hobart,4.4,144,English,"Children's Books, Growing Up, Facts of Life",Padweasel,31.0,9.98,2020.0,1838035958
metabooks_48809,"Panic on Gull Island (The Hardy Boys, No. 107)",Franklin W. Dixon,5.0,3,English,"Children's Books, Action, Adventure",Aladdin,148.0,57.57,,0671692763
metabooks_228787,Country Cross-Stitch Designs,Ellen Stouffer,4.8,16,English,"Crafts, Hobbies, Home, Crafts, Hobbies",Sedgewood Press,144.0,13.99,,0696023350
metabooks_67934,True Grits: The Southern Foods Mail-Order Catalog,Joni K. Miller,3.3,4,English,"Cookbooks, Food, Wine, Regional, International",Workman Publishing Company,384.0,15.99,1990.0,0894803441
metabooks_510419,Flint (Grace Flint),Paul Eddy,4.0,29,English,"Literature, Fiction",G. P. Putnam,320.0,5.99,,0399146539
metabooks_39744,The Rancher Takes A Wife,Sylvia McDaniel,4.2,8,English,"Romance, Historical",Zebra,320.0,6.78,2000.0,082176666X
metabooks_401016,Endangered Minds: Why Children Don't Think And What We Can Do About It,Jane M. Healy,4.4,61,English,"Education, Teaching, Schools",Simon & Schuster,384.0,12.5,,0684856204
metabooks_57627,Everything Scrabble,Joe Edley,4.4,47,English,"Humor, Entertainment, Puzzles, Games",Pocket,368.0,5.18,,0671042181
metabooks_325638,Vendetta: Lucky's Revenge,Jackie Collins,4.6,1829,English,"Mystery, Thriller, Suspense, Thrillers",Harpercollins,544.0,14.85,,0060392096
metabooks_94753,Do Not Exceed the Stated Dose,Peter Lovesey,4.0,147,English,"Literature, Fiction, Short Stories, Anthologies","Crippen & Landru, Publishers",216.0,17.17,,1885941218
metabooks_309712,Night Brothers,Sidney Williams,4.0,7,English,"Literature, Fiction, Genre Fiction",Pinnacle,1.0,6.97,,1558172904
metabooks_162015,All We Know of Heaven,Rémy Rougeau,4.4,29,English,"Literature, Fiction, United States",Houghton Mifflin Harcourt,224.0,5.62,,0618094997
metabooks_470528,Stones of Jerusalem (Zion Legacy),Brock Thoene,4.9,83,English,"Literature, Fiction, Literary",Viking Adult,304.0,9.66,,0670030511
metabooks_311763,Compromised Interests,John F Russo,5.0,2,English,"Literature, Fiction, Action, Adventure",Createspace Independent Publishing Platform,390.0,,2017.0,1540603636
metabooks_256456,The Fall of Pan Am 103,Steven Emerson,4.5,17,English,"Politics, Social Sciences",Penguin Group,304.0,61.17,1990.0,0399135219
metabooks_89655,Dirty Jokes and Beer: Stories of the Unrefined,Drew Carey,4.5,100,English,"Biographies, Memoirs, Arts, Literature",Hachette Books,256.0,12.53,,0786885599
metabooks_505613,Walking the Rez Road,Jim Northrup,4.9,26,English,"Literature, Fiction, Essays, Correspondence",Voyageur Pr,176.0,5.55,,0896581810
metabooks_356646,"The Bridge at Andau: The Compelling True Story of a Brave, Embattled People",James A. Michener,4.3,1249,English,"Biographies, Memoirs, Leaders, Notable People",Fawcett,288.0,12.95,1985.0,0449210502
metabooks_286847,"Ismaelillo: versos libres, versos sencillos",José Martí,4.7,35,Spanish,"Literature, Fiction, Poetry",Ediciones Cátedra,224.0,6.38,2001.0,8437603676
metabooks_230649,"Many Waters (Time Quartet, Bk. 4)",Madeleine L'Engle,4.6,1026,English,"Children's Books, Science Fiction, Fantasy",A Yearling Book,336.0,23.68,1987.0,0440405483
metabooks_494143,Khrushchev and the First Russian Spring: The Era of Khrushchev Through the Eyes of His Advisor,Fedor Mikhaĭlovich Burlat︠s︡kiĭ,4.0,1,English,"History, Russia",Scribner,286.0,39.99,,0684194198
metabooks_366854,The Mammoth Book of Oddballs and Eccentrics (Mammoth Books),Karl Shaw,4.2,7,English,"Literature, Fiction, Literary",Carroll & Graf,512.0,9.75,2000.0,0786707240
metabooks_477687,They Called Us Enemy,George Takei,4.8,5091,English,"Teen, Young Adult, Literature, Fiction",Top Shelf Productions,208.0,9.54,,1603094504
metabooks_206828,E-Mail To The Front: One Wife's Correspondence With Her Husband Overseas,Alesia Holliday,4.3,21,English,"Biographies, Memoirs, Leaders, Notable People",Andrews Mcmeel Publishing,256.0,2.1,2003.0,0740735756
metabooks_434336,The Playboy,Carly Phillips,4.6,443,English,"Literature, Fiction, Genre Fiction",Forever,368.0,6.8,,0446610550
metabooks_68176,Alpha Kat,William H. Lovejoy,4.2,517,English,Romance,Zebra,,,,0821739581
metabooks_418674,Tears Of Yesterday,Mary Lynn Baxter,5.0,3,English,"Romance, Contemporary",Mira,249.0,14.99,1998.0,1551664178
metabooks_111285,Tarnsman of Gor,John Norman,4.2,1343,English,"Science Fiction, Fantasy",Wildside Press,196.0,,,0809556154
metabooks_477183,Classics of Organization Theory,Jay M. Shafritz,3.7,7,English,"New, Used, Rental Textbooks, Social Sciences",Wadsworth Publishing,600.0,7.9,,0155068695
metabooks_113998,Golden Surrender (Vikings),Heather Graham,4.5,496,English,"Romance, Historical",Dell,400.0,,,0440129737
metabooks_198135,The Last Testament of Lucky Luciano,Richard Hammer,4.8,112,English,,"Little, Brown And Co.",461.0,37.0,,0316321400
metabooks_51291,Fancy Feet (New Kids at the Polk Street School),Patricia Reilly Giff,3.3,7,English,"Children's Books, Growing Up, Facts of Life",Yearling Books,80.0,16.99,1988.0,0440400864
metabooks_51463,The Final Note: A Novel,Kevin Alan Milne,4.4,117,English,"Literature, Fiction, Literary",Center Street,353.0,14.08,2011.0,1599952955
metabooks_302935,"The Menagerie (Menagerie, 1)",Tui T. Sutherland,4.8,1536,English,"Children's Books, Growing Up, Facts of Life",Harpercollins,288.0,16.99,,0060780649
metabooks_522382,Top 10 New Orleans (Eyewitness Top 10 Travel Guide),DK,4.4,85,English,"Travel, United States",Dk Eyewitness Travel,128.0,4.95,,075666196X
metabooks_12505,The Expats: A Novel,Chris Pavone,3.9,7667,English,"Mystery, Thriller, Suspense, Thrillers",Crown,336.0,19.36,,0307956350
metabooks_198470,The Widows' Adventures,Charles Dickinson,4.1,118,English,"Literature, Fiction, United States",William Morrow Paperbacks,400.0,14.99,,0380708477
metabooks_420183,The 1940s (Decades of the 20th Century),Nick Yapp,4.8,37,"English, French, German","Arts, Photography, Video",Konemann,400.0,12.42,1998.0,3829005210
metabooks_534800,"America's Fascinating Indian Heritage: The First Americans: Their Customs, Art, History and How They Lived",Reader's Digest,4.7,34,English,"History, Americas",Reader'S Digest,416.0,,,0895773724
metabooks_254920,Off the Grid: The Catalyst,Brian Courtney,4.2,58,English,"Science Fiction, Fantasy",Brian Courtney Author,270.0,7.99,2015.0,098608980X
metabooks_412326,Sterling Point Books®: The Barbary Pirates,C. S. Forester,4.2,16,English,"Teen, Young Adult, Education, Reference",Sterling,176.0,18.0,,1402741421
metabooks_426143,Dream a Little Dream,Susan Elizabeth Phillips,4.5,2322,English,"Literature, Fiction, Women's Fiction",Avon,400.0,8.99,,0380794470
metabooks_503717,The Golden Name Day,Jennie Dorothea Lindquist,4.8,26,English,,Harper & Row,247.0,120.0,,0064400247
metabooks_129213,"Five Plays: Ivanov, The Seagull, Uncle Vanya, Three Sisters, and The Cherry Orchard (Oxford World's Classics)",Anton Chekhov,4.0,11,English,"New, Used, Rental Textbooks, Humanities",Oxford University Press,336.0,16.99,1998.0,0192834126
metabooks_241637,CULT ROCKERS,Tad Lathrop,4.5,3,English,"Reference, Writing, Research, Publishing Guides",Fireside,352.0,28.73,1995.0,068481112X
metabooks_346447,Where Nobody Dies,Carolyn Wheat,4.2,8,English,"Mystery, Thriller, Suspense, Mystery",Berkley,1.0,,1996.0,0425154084
metabooks_83191,Build Me an Ark: A Life With Animals,Brenda Peterson,4.4,44,English,"Science, Math, Biological Sciences",W W Norton & Co Inc,256.0,11.0,,0393050149
metabooks_182577,April Morning: A Novel,Howard Fast,4.3,390,English,"Literature, Fiction, Genre Fiction",Bantam,208.0,7.99,,0553273221
metabooks_431370,At Grave's End (A Night Huntress Novel),Jeaniene Frost,4.6,3398,English,"Science Fiction, Fantasy","Dresden, Tennessee, U.S.A.: Avon Books",,,,0061583073
metabooks_407489,The Wedding (Sweet Valley High),Kate William,5.0,9,English,"Teen, Young Adult, Literature, Fiction",Bantam Books,224.0,44.76,,0553298550
metabooks_257138,Fugitive (Silhouette Intimate Moments),Emilie Richards,4.6,146,English,"Romance, Contemporary",Silhouette,,3.95,,0373073577
metabooks_482548,Birthday Letters,Ted Hughes,4.5,337,English,"Literature, Fiction, Poetry",Faber Faber Inc,200.0,5.97,,0571194729
metabooks_184355,A You're Adorable,Martha G. Alexander,4.9,367,English,"Children's Books, Early Learning",Candlewick,22.0,,,076360674X
metabooks_177592,Treacherous Estate: crime story,Behcet Kaya,3.6,94,English,"Mystery, Thriller, Suspense, Mystery",Createspace Independent Publishing Platform,314.0,12.95,2018.0,1722829699
metabooks_414209,The Book: On the Taboo Against Knowing Who You Are,Alan Watts,4.7,4091,English,Special Offer,Vintage Books,152.0,9.63,,0394718534
metabooks_321310,The Air-Conditioned Nightmare (New Directions Paperbook),Henry Miller,4.1,108,English,"Literature, Fiction, Genre Fiction",New Directions,292.0,16.95,1970.0,0811201066
metabooks_369684,In This Sign: The Highly Acclaimed Novel of a Family Whose Love and Courage Enable Them to Survive in the Silent World of the Deaf,Joanne Greenberg,4.3,62,English,"Literature, Fiction, Genre Fiction",Holt Paperbacks,288.0,5.39,,0805007229
metabooks_511172,Celebrations (Emergent Reader) (Social Studies Emergent Readers),Samantha Berger,4.5,2,English,"Education, Teaching, Schools",Teaching Resources,16.0,6.42,1998.0,0439045576
metabooks_114135,"Black Magic Sanction (Rachel Morgan, Book 8)",Kim Harrison,4.7,2125,English,"Science Fiction, Fantasy",Harper Voyager,496.0,8.13,,0061138037
metabooks_501057,The Tale of the Body Thief,Anne Rice,4.6,1646,English,"Literature, Fiction, Genre Fiction",Ballantine Books,,21.02,1993.0,0345383885
metabooks_504408,The 201 Questions Every Homebuyer and Homeseller Must Ask!,Edith Lank,5.0,1,English,"Business, Money, Real Estate",Real Estate Education Co,,6.12,1995.0,0793114349
metabooks_81988,Know Your Own Personality,Glenn D. Wilson,3.0,1,English,"Medical Books, Psychology",Penguin Books,208.0,6.2,1976.0,0140219625
metabooks_180179,Drawing a Likeness,Douglas R. Graves,4.8,49,English,"Arts, Photography, Drawing",Watson-Guptill,176.0,27.87,,0823013588
metabooks_146810,Tales of the Witch World 1,Andre Norton,4.8,17,English,"Literature, Fiction, United States",Tor Science Fiction,352.0,13.5,,0812547578
metabooks_524090,Strangers in the Night,Linda Howard,4.3,606,English,"Literature, Fiction, Short Stories, Anthologies",Atria,288.0,6.49,2001.0,0743439988
metabooks_376486,Night to Remember (Holt Paperback),Walter Lord,4.5,3933,English,"Engineering, Transportation",Griffin,182.0,2.99,,0805077642
metabooks_359200,"Three More Novels: Vainglory, Inclinations, Caprice (New Directions Paperbook)",Ronald Firbank,3.9,6,English,"LGBTQ+ Books, Literature, Fiction",New Directions,431.0,14.95,1986.0,081120975X
metabooks_433134,Highland Treasure: The Dreamer,May McGoldrick,4.3,1996,English,"Romance, Historical",Onyx,336.0,14.95,2000.0,0451197186
metabooks_163097,Indian Creek Chronicles: A Winter Alone in the Wilderness,Pete Fromm,4.6,658,English,"Biographies, Memoirs, Historical",St. Martin'S Griffin,192.0,9.98,,0312114141
metabooks_108765,Horror: The 100 Best Books,Stephen Jones,4.2,30,English,"Literature, Fiction, Genre Fiction",Carroll & Graf,256.0,13.98,,0786705523
metabooks_339058,Chain of Fools,Steven Womack,3.5,5,English,"Mystery, Thriller, Suspense, Mystery",Fawcett,320.0,9.19,,0345396871
metabooks_76351,NIGHT TRAIN.,Martin Amis,3.9,344,English,,Jonathan Cape (1997).,160.0,97.4,,0224050184
metabooks_158661,"The Quotable Atheist: Ammunition for Non-Believers, Political Junkies, Gadflies, and Those Generally Hell-Bound",Jack Huberman,4.4,148,English,"Politics, Social Sciences, Philosophy",Bold Type Books,336.0,15.95,,1560259698
metabooks_154831,Electromagnetic Fields and Waves (Dover Books on Physics),Vladimir Borisovich Rojansky,4.4,26,English,"Science, Math, Physics",Dover Publications,464.0,15.99,,0486638340
metabooks_112575,"Mountain of Storms: The American Expeditions to Dhaulagiri, 1969 & 1973",Andrew Harvard,4.4,3,English,"Sports, Outdoors, Mountaineering",New York University Press,210.0,4.94,,0814733662
metabooks_512256,"Closely Akin to Murder (Claire Malloy Mysteries, No. 11)",Joan Hess,4.3,71,English,"Mystery, Thriller, Suspense, Mystery",Onyx,272.0,5.98,1997.0,0451405617
metabooks_412926,Journey to the West (Chinese Edition),Cheng'en Wu,4.7,8,Chinese,"Foreign Language Books, Chinese",Time Literature And Art Press,785.0,20.9,,7538744088
metabooks_440796,The Well-Trained Mind: A Guide to Classical Education at Home (Revised and Updated Edition),Jessie Wise,4.7,157,English,"Education, Teaching, Schools",W. W. Norton & Company,832.0,9.92,,0393059278
metabooks_192994,"In a Lonely Street: Film Noir, Genre, Masculinity",Frank Krutnik,4.7,5,English,"New, Used, Rental Textbooks, Humanities",Routledge,,18.63,,041502630X
metabooks_337041,LE GRAND LIVRE DES NOEUDS (SAVOIR MARIN),Clifford W. Ashley,4.5,60,French,"Foreign Language Books, French",Gallimard,0.0,58.3,1980.0,2070600432
metabooks_233963,Precious Moments Gift of Love,Samuel J. Butcher,4.5,19,English,"Religion, Spirituality, Worship, Devotion",Thomas Nelson Inc,,7.26,,0840771649
metabooks_488626,Resistance: Moving Beyond the Barriers to Change,Price Pritchett,4.6,12,English,,Pritchett Lp,60.0,12.95,,0944002188
metabooks_123436,Cry of the Crow: A Novel,Jean Craighead George,4.0,11,English,"Children's Books, Animals",Trophy Pr,,,1982.0,0064401316
metabooks_321488,American poetry since 1970: Up late,Andrei Codrescu,3.7,5,English,"Literature, Fiction, Poetry",Four Walls Eight Windows,591.0,,,0941423042
metabooks_26979,The Cultural Atlas of Mesopotamia and the Ancient Near East,Michael Roaf,4.4,46,English,"Science, Math, Earth Sciences",Facts On File,238.0,64.93,1991.0,0816022186
metabooks_425223,TRIAL BY FIRE,Harold Coyle,4.5,68,English,"Literature, Fiction, United States",Simon & Schuster,448.0,16.49,,0671732552
metabooks_516845,All The Songbirds: Eastern Trailside (American Bird Conservancy Compact Guide.),Jack L. Griggs,4.6,3,English,"Science, Math, Nature, Ecology",Collins Reference,128.0,14.3,,0062736949
metabooks_32356,A Stranger in Her Native Land: Alice Fletcher and the American Indians (Women in the West),Joan T. Mark,4.0,2,English,"Biographies, Memoirs, Community, Culture",Bison Books,428.0,11.4,1989.0,0803281560
metabooks_422966,The Secret Language of Dreams: A Visual Key to Dreams and Their Meanings,David Fontana,4.6,30,English,"Science, Math, Behavioral Sciences",Chronicle Books,176.0,13.7,1994.0,0811807282
metabooks_1585,The Koran (Penguin Classics),N. J. Dawood,4.4,377,English,"Christian Books, Bibles, Bible Study, Reference",Longman,456.0,12.27,,0140445587
metabooks_155465,Why Norma Jean Killed Marilyn Monroe,Lucy Freeman,3.8,5,English,"Arts, Photography, Performing Arts",Hastings House,,9.93,1993.0,080389354X
metabooks_465615,Day of the Dragon King (Magic Tree House (R)),Mary Pope Osborne,4.7,861,English,"Children's Books, Literature, Fiction",Random House Books For Young Readers,68.0,5.99,,0679890513
metabooks_3186,Reamde: A Novel,Neal Stephenson,4.4,5220,English,"Literature, Fiction, Action, Adventure",William Morrow,1056.0,28.67,,0061977969
metabooks_470979,"The Work and the Glory, Vol. 1: Pillar of Light",Gerald N. Lund,4.7,356,English,"Literature, Fiction, Genre Fiction",Deseret Book Company,456.0,19.97,2004.0,159038363X
metabooks_321343,The Poetry of Pablo Neruda,Pablo Neruda,4.7,586,English,"Boxed Sets, Literature, Fiction","Farrar, Straus And Giroux",1040.0,48.0,,0374299951
metabooks_502238,Always Faithful,Catherine Snodgrass,3.9,6,English,Romance,Amber Quill Pr Llc,203.0,8.0,2002.0,1592799922
metabooks_137225,Becoming a Manager: How New Managers Master the Challenges of Leadership,Linda A. Hill,4.5,56,English,"Business, Money, Management, Leadership",Penguin Books,352.0,6.61,1993.0,0140179208
metabooks_479159,Away Laughing on a Fast Camel: Even More Confessions of Georgia Nicolson,Louise Rennison,4.7,116,English,"Teen, Young Adult, Literature, Fiction",Harperteen,288.0,7.96,,0060589345
metabooks_380960,Kenneth Jay Lane: Faking It,Kenneth Jay Lane,4.5,53,English,"Arts, Photography, Video",Harry N. Abrams,160.0,46.91,,0810935791
metabooks_322885,The Search for Extra Terrestrial Intelligence: A Philosophical Inquiry,David Lamb,2.1,3,English,"New, Used, Rental Textbooks, Science, Mathematics",Routledge,224.0,8.98,,0415243424
metabooks_357384,The Elves and the Shoemaker (A Little Golden Book),Brothers Grimm,4.8,198,English,"Politics, Social Sciences","Western Publishing Co., Inc.",23.0,5.58,1983.0,0307030768
metabooks_99826,"Les Jeux Sont Faits (Fiction, Poetry & Drama) (French Edition)",Jean-Paul Sartre,4.5,78,French,"Literature, Fiction, Genre Fiction",Assimil Gmbh,164.0,8.65,1990.0,2070394824
metabooks_5492,"Meridian: Flying Solo, Vol. 1",Barbara Kesel,4.0,19,English,"Comics, Graphic Novels",Crossgeneration Comics,192.0,5.9,,1931484031
metabooks_497110,"The Skystone (The Camulod Chronicles, Book 1)",Jack Whyte,4.6,827,English,"Science Fiction, Fantasy",Forge Books,512.0,7.5,,0812551389
